Date,Est_code,Zone,Site,Rep,Sample_code,Period_code,Sp_code,CL_mm,Sex,Gonad_stage,Gear,Author,Moult_stage,Egg_Stage,Notes/ Label Names,,
201104,PST,,3,6,201104.PST.3.6,202011,PORARM,63,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,3,6,201104.PST.3.6,202011,PORARM,58,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,3,6,201104.PST.3.6,202011,PORARM,59,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,3,6,201104.PST.3.6,202011,PORARM,60,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,3,6,201104.PST.3.6,202011,PORARM,64,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,3,6,201104.PST.3.6,202011,PORARM,66,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,3,6,201104.PST.3.6,202011,PORARM,62,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,1,201104.PST.4.1,202011,PORARM,62,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,2,201104.PST.4.2,202011,PORARM,79,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,2,201104.PST.4.2,202011,PORARM,65,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,3,201104.PST.4.3,202011,PORARM,67,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,3,201104.PST.4.3,202011,PORARM,60,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,3,201104.PST.4.3,202011,PORARM,65,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,3,201104.PST.4.3,202011,PORARM,63,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,3,201104.PST.4.3,202011,PORARM,55,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,3,201104.PST.4.3,202011,PORARM,59,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,4,201104.PST.4.4,202011,PORARM,60,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,4,201104.PST.4.4,202011,PORARM,62,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,4,201104.PST.4.4,202011,PORARM,62,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,4,201104.PST.4.4,202011,PORARM,59,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,4,201104.PST.4.4,202011,PORARM,70,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,5,201104.PST.4.5,202011,PORARM,58,F,IMMATURE,SMALL,LEACH,,,,,
201104,PST,,4,5,201104.PST.4.5,202011,PORARM,56,F,IMMATURE,SMALL,LEACH,,,,,
201104,PST,,4,5,201104.PST.4.5,202011,PORARM,54,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,5,201104.PST.4.5,202011,PORARM,59,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,6,201104.PST.4.6,202011,PORARM,65,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,6,201104.PST.4.6,202011,PORARM,49,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,6,201104.PST.4.6,202011,PORARM,70,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,4,6,201104.PST.4.6,202011,PORARM,61,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,1,201104.PST.5.1,202011,PORARM,70,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,1,201104.PST.5.1,202011,PORARM,79,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,2,201104.PST.5.2,202011,PORARM,65,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,2,201104.PST.5.2,202011,PORARM,65,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,2,201104.PST.5.2,202011,PORARM,68,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,3,201104.PST.5.3,202011,PORARM,67,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,3,201104.PST.5.3,202011,PORARM,65,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,4,201104.PST.5.4,202011,PORARM,68,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,4,201104.PST.5.4,202011,PORARM,55,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,5,201104.PST.5.5,202011,PORARM,67,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,5,201104.PST.5.5,202011,PORARM,51,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,6,201104.PST.5.6,202011,PORARM,73,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,6,201104.PST.5.6,202011,PORARM,70,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,6,201104.PST.5.6,202011,PORARM,58,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,6,201104.PST.5.6,202011,PORARM,61,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,5,6,201104.PST.5.6,202011,PORARM,59,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,6,1,201104.PST.6.1,202011,PORARM,65,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,6,2,201104.PST.6.2,202011,PORARM,69,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,6,2,201104.PST.6.2,202011,PORARM,71,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,6,2,201104.PST.6.2,202011,PORARM,72,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,6,3,201104.PST.6.3,202011,PORARM,74,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,6,3,201104.PST.6.3,202011,PORARM,64,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,6,4,201104.PST.6.4,202011,PORARM,17,M,IMMATURE,SMALL,LEACH,,,,,
201104,PST,,6,4,201104.PST.6.4,202011,PORARM,65,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,6,5,201104.PST.6.5,202011,PORARM,70,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,6,5,201104.PST.6.5,202011,PORARM,75,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,6,6,201104.PST.6.6,202011,PORARM,68,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,2,201104.PST.7.2,202011,PORARM,67,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,2,201104.PST.7.2,202011,PORARM,59,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,2,201104.PST.7.2,202011,PORARM,61,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,2,201104.PST.7.2,202011,PORARM,59,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,2,201104.PST.7.2,202011,PORARM,50,F,IMMATURE,SMALL,LEACH,,,,,
201104,PST,,7,2,201104.PST.7.2,202011,PORARM,66,F,BERRIED,SMALL,LEACH,,,201104.PST.7.2.F3,,
201104,PST,,7,2,201104.PST.7.2,202011,PORARM,40,M,IMMATURE,SMALL,LEACH,,,,,
201104,PST,,7,3,201104.PST.7.3,202011,PORARM,56,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,3,201104.PST.7.3,202011,PORARM,59,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,3,201104.PST.7.3,202011,PORARM,59,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,3,201104.PST.7.3,202011,PORARM,56,F,BERRIED,SMALL,LEACH,,,,,
201104,PST,,7,3,201104.PST.7.3,202011,PORARM,63,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,3,201104.PST.7.3,202011,PORARM,38,M,IMMATURE,SMALL,LEACH,,,,,
201104,PST,,7,4,201104.PST.7.4,202011,PORARM,62,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,4,201104.PST.7.4,202011,PORARM,55,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,4,201104.PST.7.4,202011,PORARM,45,M,IMMATURE,SMALL,LEACH,,,,,
201104,PST,,7,4,201104.PST.7.4,202011,PORARM,45,M,IMMATURE,SMALL,LEACH,,,,,
201104,PST,,7,5,201104.PST.7.5,202011,PORARM,72,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,5,201104.PST.7.5,202011,PORARM,67,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,5,201104.PST.7.5,202011,PORARM,58,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,5,201104.PST.7.5,202011,PORARM,55,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,5,201104.PST.7.5,202011,PORARM,52,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,5,201104.PST.7.5,202011,PORARM,44,M,IMMATURE,SMALL,LEACH,,,,,
201104,PST,,7,5,201104.PST.7.5,202011,PORARM,53,F,IMMATURE,SMALL,LEACH,,,,,
201104,PST,,7,5,201104.PST.7.5,202011,PORARM,74,F,BERRIED,SMALL,LEACH,,,201104.PST.7.5.F4,,
201104,PST,,7,6,201104.PST.7.6,202011,PORARM,67,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,6,201104.PST.7.6,202011,PORARM,47,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,6,201104.PST.7.6,202011,PORARM,60,M,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,6,201104.PST.7.6,202011,PORARM,43,M,IMMATURE,SMALL,LEACH,,,,,
201104,PST,,7,6,201104.PST.7.6,202011,PORARM,42,F,IMMATURE,SMALL,LEACH,,,,,
201104,PST,,7,6,201104.PST.7.6,202011,PORARM,62,F,MATURE,SMALL,LEACH,,,,,
201104,PST,,7,6,201104.PST.7.6,202011,PORARM,74,F,BERRIED,SMALL,LEACH,,,,,
201104,PST,,7,6,201104.PST.7.6,202011,PORARM,73,F,BERRIED,SMALL,LEACH,,,201104.PST.7.6.F5,,
201110,LMQ,,1,2,201110.LMQ.1.2,202011,PORARM,73,F,MATURE,SMALL,LEACH,,,201110.LMQ.1.2.G5,,
201110,LMQ,,1,5,201110.LMQ.1.5,202011,PORARM,75,M,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,2,3,201110.LMQ.2.3,202011,PORARM,71,M,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,2,4,201110.LMQ.2.4,202011,PORARM,79,M,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,2,6,201110.LMQ.2.6,202011,PORARM,70,M,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,3,1,201110.LMQ.3.1,202011,PORARM,77,F,BERRIED,SMALL,LEACH,,,201110.LMQ.3.1.F2,,
201110,LMQ,,3,1,201110.LMQ.3.1,202011,PORARM,67,F,BERRIED,SMALL,LEACH,,,,,
201110,LMQ,,3,2,201110.LMQ.3.2,202011,PORARM,75,M,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,3,3,201110.LMQ.3.3,202011,PORARM,81,M,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,3,3,201110.LMQ.3.3,202011,PORARM,66,M,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,3,3,201110.LMQ.3.3,202011,PORARM,75,M,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,3,3,201110.LMQ.3.3,202011,PORARM,73,F,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,3,4,201110.LMQ.3.4,202011,PORARM,78,F,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,3,4,201110.LMQ.3.4,202011,PORARM,70,F,MATURE,SMALL,LEACH,,,201110.LMQ.3.4.G2,,
201110,LMQ,,3,4,201110.LMQ.3.4,202011,PORARM,66,F,MATURE,SMALL,LEACH,,,201110.LMQ.3.4.G3,,
201110,LMQ,,3,6,201110.LMQ.3.6,202011,PORARM,80,F,MATURE,SMALL,LEACH,,,201110.LMQ.3.6.G4,,
201110,LMQ,,4,2,201110.LMQ.4.2,202011,PORARM,90,F,BERRIED,SMALL,LEACH,,,,,
201110,LMQ,,4,3,201110.LMQ.4.3,202011,PORARM,75,M,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,4,4,201110.LMQ.4.4,202011,PORARM,79,M,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,4,6,201110.LMQ.4.6,202011,PORARM,65,M,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,4,6,201110.LMQ.4.6,202011,PORARM,56,F,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,4,6,201110.LMQ.4.6,202011,PORARM,64,F,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,4,6,201110.LMQ.4.6,202011,PORARM,68,F,MATURE,SMALL,LEACH,,,201110.LMQ.4.6.G1,,
201110,LMQ,,4,6,201110.LMQ.4.6,202011,PORARM,79,F,BERRIED,SMALL,LEACH,,,201110.LMQ.4.6.F1,,
201110,LMQ,,4,6,201110.LMQ.4.6,202011,PORARM,72,F,BERRIED,SMALL,LEACH,,,,,
201110,LMQ,,5,1,201110.LMQ.5.1,202011,PORARM,70,M,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,5,1,201110.LMQ.5.1,202011,PORARM,80,F,BERRIED,SMALL,LEACH,,,,,
201110,LMQ,,5,1,201110.LMQ.5.1,202011,PORARM,68,F,BERRIED,SMALL,LEACH,,,201110.LMQ.5.1.F3,,
201110,LMQ,,5,2,201110.LMQ.5.2,202011,PORARM,80,M,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,5,2,201110.LMQ.5.2,202011,PORARM,72,M,MATURE,SMALL,LEACH,,,,,
201110,LMQ,,5,2,201110.LMQ.5.2,202011,PORARM,68,F,MATURE,SMALL,LEACH,,,201110.LMQ.5.2.G6,,
201110,LMQ,,5,2,201110.LMQ.5.2,202011,PORARM,73,F,MATURE,SMALL,LEACH,,,201110.LMQ.5.2.G7,,
201110,LMQ,,5,4,201110.LMQ.5.4,202011,PORARM,78,F,BERRIED,SMALL,LEACH,,,201110.LMQ.5.4.F4,,
201110,LMQ,,5,4,201110.LMQ.5.4,202011,PORARM,78,F,BERRIED,SMALL,LEACH,,,201110.LMQ.5.4.F5,,
201110,LMQ,,5,4,201110.LMQ.5.4,202011,PORARM,76,F,BERRIED,SMALL,LEACH,,,201110.LMQ.5.4.F6,,
201110,LMQ,,6,1,201110.LMQ.6.1,202011,PORARM,69,F,BERRIED,SMALL,LEACH,,,201110.LMQ.6.1.F7,,
201110,LMQ,,6,2,201110.LMQ.6.2,202011,PORARM,76,F,BERRIED,SMALL,LEACH,,,,,
201110,LMQ,,6,2,201110.LMQ.6.2,202011,PORARM,81,F,MATURE,SMALL,LEACH,,,201110.LMQ.6.2.G8,,
201110,LMQ,,6,3,201110.LMQ.6.3,202011,PORARM,82,F,MATURE,SMALL,LEACH,,,201110.LMQ.6.3.G9,,
201110,LMQ,,6,3,201110.LMQ.6.3,202011,PORARM,71,F,BERRIED,SMALL,LEACH,,,,,
201110,LMQ,,6,3,201110.LMQ.6.3,202011,PORARM,71,F,BERRIED,SMALL,LEACH,,,201110.LMQ.6.3.F8,,
201110,LMQ,,6,3,201110.LMQ.6.3,202011,PORARM,77,F,BERRIED,SMALL,LEACH,,,201110.LMQ.6.3.F9,,
201110,LMQ,,6,3,201110.LMQ.6.3,202011,PORARM,77,F,BERRIED,SMALL,LEACH,,,201110.LMQ.6.3.F10,,
201110,LMQ,,6,3,201110.LMQ.6.3,202011,PORARM,80,F,BERRIED,SMALL,LEACH,,,201110.LMQ.6.3.F11,,
201110,LMQ,,6,4,201110.LMQ.6.4,202011,PORARM,78,F,BERRIED,SMALL,LEACH,,,201110.LMQ.6.4.F12,,
201110,LMQ,,6,4,201110.LMQ.6.4,202011,PORARM,71,F,MATURE,SMALL,LEACH,,,201110.LMQ.6.4.G10,,
201110,LMQ,,6,5,201110.LMQ.6.5,202011,PORARM,84,F,MATURE,SMALL,LEACH,,,201110.LMQ.6.5.G11,,
201110,LMQ,,6,6,201110.LMQ.6.6,202011,PORARM,74,F,MATURE,SMALL,LEACH,,,201110.LMQ.6.6.G12,,
201110,LMQ,,6,6,201110.LMQ.6.6,202011,PORARM,77,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,1,5,201111.LMQ.1.5,202011,PORARM,74,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,1,5,201111.LMQ.1.5,202011,PORARM,67,F,MATURE,SMALL,LEACH,,,201111.LMQ.1.5.G17,,
201111,LMQ,,1,6,201111.LMQ.1.6,202011,PORARM,77,F,MATURE,SMALL,LEACH,,,201111.LMQ.1.6.G18,,
201111,LMQ,,2,1,201111.LMQ.2.1,202011,PORARM,78,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,2,1,201111.LMQ.2.1,202011,PORARM,81,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,2,1,201111.LMQ.2.1,202011,PORARM,72,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,2,3,201111.LMQ.2.3,202011,PORARM,59,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,2,3,201111.LMQ.2.3,202011,PORARM,90,F,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,2,4,201111.LMQ.2.4,202011,PORARM,79,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,2,5,201111.LMQ.2.5,202011,PORARM,72,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,2,5,201111.LMQ.2.5,202011,PORARM,64,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,2,5,201111.LMQ.2.5,202011,PORARM,67,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,2,5,201111.LMQ.2.5,202011,PORARM,74,F,MATURE,SMALL,LEACH,,,201111.LMQ.2.5.G16,,
201111,LMQ,,2,5,201111.LMQ.2.5,202011,PORARM,68,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,2,5,201111.LMQ.2.5,202011,PORARM,64,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,2,6,201111.LMQ.2.6,202011,PORARM,79,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,2,6,201111.LMQ.2.6,202011,PORARM,70,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,3,1,201111.LMQ.3.1,202011,PORARM,60,F,MATURE,SMALL,LEACH,,,201111.LMQ.3.1.G15,,
201111,LMQ,,3,2,201111.LMQ.3.2,202011,PORARM,70,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,3,2,201111.LMQ.3.2,202011,PORARM,78,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,3,3,201111.LMQ.3.3,202011,PORARM,75,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,3,4,201111.LMQ.3.4,202011,PORARM,76,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,3,4,201111.LMQ.3.4,202011,PORARM,77,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,3,5,201111.LMQ.3.5,202011,PORARM,72,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,3,5,201111.LMQ.3.5,202011,PORARM,52,F,IMMATURE,SMALL,LEACH,,,,,
201111,LMQ,,4,1,201111.LMQ.4.1,202011,PORARM,69,F,MATURE,SMALL,LEACH,,,201111.LMQ.4.1.G13,,
201111,LMQ,,4,1,201111.LMQ.4.1,202011,PORARM,72,F,BERRIED,SMALL,LEACH,,,201111.LMQ.4.1.F13,,
201111,LMQ,,4,2,201111.LMQ.4.2,202011,PORARM,70,F,MATURE,SMALL,LEACH,,,201111.LMQ.4.2.G14,,
201111,LMQ,,4,5,201111.LMQ.4.5,202011,PORARM,36,M,IMMATURE,SMALL,LEACH,,,,,
201111,LMQ,,4,6,201111.LMQ.4.6,202011,PORARM,43,M,IMMATURE,SMALL,LEACH,,,,,
201111,LMQ,,4,6,201111.LMQ.4.6,202011,PORARM,64,F,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,5,1,201111.LMQ.5.1,202011,PORARM,80,F,BERRIED,SMALL,LEACH,,,201111.LMQ.5.1.F14,,
201111,LMQ,,5,3,201111.LMQ.5.3,202011,PORARM,73,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,5,4,201111.LMQ.5.4,202011,PORARM,73,F,MATURE,SMALL,LEACH,,,201111.LMQ.5.4.G19,,
201111,LMQ,,5,5,201111.LMQ.5.5,202011,PORARM,78,F,BERRIED,SMALL,LEACH,,,,,
201111,LMQ,,5,6,201111.LMQ.5.6,202011,PORARM,78,F,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,5,6,201111.LMQ.5.6,202011,PORARM,77,F,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,6,1,201111.LMQ.6.1,202011,PORARM,85,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,6,1,201111.LMQ.6.1,202011,PORARM,84,F,MATURE,SMALL,LEACH,,,201111.LMQ.6.1.G20,,
201111,LMQ,,6,1,201111.LMQ.6.1,202011,PORARM,74,F,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,6,2,201111.LMQ.6.2,202011,PORARM,78,M,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,6,3,201111.LMQ.6.3,202011,PORARM,85,F,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,6,4,201111.LMQ.6.4,202011,PORARM,84,F,MATURE,SMALL,LEACH,,,,,
201111,LMQ,,6,5,201111.LMQ.6.5,202011,PORARM,73,F,BERRIED,SMALL,LEACH,,,,,
201118,WLL,,1,1,201118.WLL.1.1,202011,PORARM,69,F,BERRIED,SMALL,LEACH,,,201118.WLL.1.1.F1,,
201118,WLL,,1,1,201118.WLL.1.1,202011,PORARM,62,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,1,201118.WLL.1.1,202011,PORARM,66,F,MATURE,SMALL,LEACH,,,201118.WLL.1.1.G1,,
201118,WLL,,1,1,201118.WLL.1.1,202011,PORARM,65,F,MATURE,SMALL,LEACH,,,201118.WLL.1.1.G2,,
201118,WLL,,1,1,201118.WLL.1.1,202011,PORARM,60,F,MATURE,SMALL,LEACH,,,201118.WLL.1.1.G3,,
201118,WLL,,1,1,201118.WLL.1.1,202011,PORARM,62,F,MATURE,SMALL,LEACH,,,201118.WLL.1.1.G4,,
201118,WLL,,1,1,201118.WLL.1.1,202011,PORARM,72,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,2,201118.WLL.1.2,202011,PORARM,63,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,2,201118.WLL.1.2,202011,PORARM,54,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,2,201118.WLL.1.2,202011,PORARM,63,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,2,201118.WLL.1.2,202011,PORARM,73,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,2,201118.WLL.1.2,202011,PORARM,62,F,BERRIED,SMALL,LEACH,,,,,
201118,WLL,,1,2,201118.WLL.1.2,202011,PORARM,61,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,2,201118.WLL.1.2,202011,PORARM,66,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,2,201118.WLL.1.2,202011,PORARM,66,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,2,201118.WLL.1.2,202011,PORARM,60,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,2,201118.WLL.1.2,202011,PORARM,64,F,BERRIED,SMALL,LEACH,,,201118.WLL.1.2.F2,,
201118,WLL,,1,2,201118.WLL.1.2,202011,PORARM,72,F,BERRIED,SMALL,LEACH,,,201118.WLL.1.2.F3,,
201118,WLL,,1,2,201118.WLL.1.2,202011,PORARM,62,F,MATURE,SMALL,LEACH,,,201118.WLL.1.2.G5,,
201118,WLL,,1,3,201118.WLL.1.3,202011,PORARM,67,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,3,201118.WLL.1.3,202011,PORARM,70,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,3,201118.WLL.1.3,202011,PORARM,73,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,3,201118.WLL.1.3,202011,PORARM,57,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,3,201118.WLL.1.3,202011,PORARM,63,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,3,201118.WLL.1.3,202011,PORARM,60,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,3,201118.WLL.1.3,202011,PORARM,60,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,3,201118.WLL.1.3,202011,PORARM,60,F,BERRIED,SMALL,LEACH,,,,,
201118,WLL,,1,4,201118.WLL.1.4,202011,PORARM,65,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,4,201118.WLL.1.4,202011,PORARM,66,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,4,201118.WLL.1.4,202011,PORARM,62,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,4,201118.WLL.1.4,202011,PORARM,65,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,4,201118.WLL.1.4,202011,PORARM,60,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,5,201118.WLL.1.5,202011,PORARM,64,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,5,201118.WLL.1.5,202011,PORARM,58,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,5,201118.WLL.1.5,202011,PORARM,56,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,5,201118.WLL.1.5,202011,PORARM,29,M,IMMATURE,SMALL,LEACH,,,,,
201118,WLL,,1,5,201118.WLL.1.5,202011,PORARM,44,M,IMMATURE,SMALL,LEACH,,,,,
201118,WLL,,1,6,201118.WLL.1.6,202011,PORARM,70,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,6,201118.WLL.1.6,202011,PORARM,65,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,6,201118.WLL.1.6,202011,PORARM,65,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,6,201118.WLL.1.6,202011,PORARM,66,F,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,6,201118.WLL.1.6,202011,PORARM,60,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,1,6,201118.WLL.1.6,202011,PORARM,68,F,BERRIED,SMALL,LEACH,,,201118.WLL.1.6.F4,,
201118,WLL,,2,1,201118.WLL.2.1,202011,PORARM,54,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,2,1,201118.WLL.2.1,202011,PORARM,55,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,2,1,201118.WLL.2.1,202011,PORARM,64,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,2,1,201118.WLL.2.1,202011,PORARM,23,M,IMMATURE,SMALL,LEACH,,,,,
201118,WLL,,2,1,201118.WLL.2.1,202011,PORARM,20,F,IMMATURE,SMALL,LEACH,,,,,
201118,WLL,,2,2,201118.WLL.2.2,202011,PORARM,59,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,2,2,201118.WLL.2.2,202011,PORARM,69,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,2,2,201118.WLL.2.2,202011,PORARM,63,M,MATURE,SMALL,LEACH,,,,,
201118,WLL,,2,2,201118.WLL.2.2,202011,PORARM,53,F,IMMATURE,SMALL,LEACH,,,,,
201118,WLL,,2,2,201118.WLL.2.2,202011,PORARM,69,F,MATURE,SMALL,LEACH,,,201118.WLL.2.2.G6,,
201118,WLL,,2,2,201118.WLL.2.2,202011,PORARM,72,F,MATURE,SMALL,LEACH,,,201118.WLL.2.2.G7,,
201118,WLL,,2,2,201118.WLL.2.2,202011,PORARM,72,F,MATURE,SMALL,LEACH,,,201118.WLL.2.2.G8,,
201118,WLL,,2,2,201118.WLL.2.2,202011,PORARM,65,F,MATURE,SMALL,LEACH,,,201118.WLL.2.2.G9,,
201118,WLL,,2,3,201118.WLL.2.3,202011,PORARM,68,F,BERRIED,SMALL,LEACH,,,,,
